UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,energy_consumption_kwh,power_state,power_state_numeric,power_quality_factor,on_diesel,actual_energy_kwh,grid_emissions_kg_co2,diesel_emissions_kg_co2,total_emissions_kg_co2,energy_cost_usd,energy_cost_ngn,maintenance_urgency,tropical_degradation_rate,Type_encoded
1857,M16716,M,297.8,307.4,1752,26.1,52,0,0,0,0,0,0,41.98493422679735,brownout,1,0.75,0,44.084180938137216,20.71956504092449,0.0,20.71956504092449,3.5267344750509775,5290.1017125764665,22.67714027845531,0.32307141234291603,1
1858,L49037,L,297.7,307.4,1643,36.5,55,0,0,0,0,0,0,47.25055408613089,stable_grid,0,1.0,0,47.25055408613089,22.207760420481517,0.0,22.207760420481517,3.7800443268904713,5670.066490335707,24.189744960804212,0.19384284740574964,0
1859,M16718,M,297.8,307.4,1488,36.1,57,0,0,0,0,0,0,45.06161472716119,stable_grid,0,1.0,0,45.06161472716119,21.17895892176576,0.0,21.17895892176576,3.6049291781728954,5407.393767259343,23.788167810394185,0.12922856493716642,1
1860,L49039,L,297.8,307.4,1355,45.8,60,0,0,0,0,0,0,48.23715466606619,stable_grid,0,1.0,0,48.23715466606619,22.671462693051108,0.0,22.671462693051108,3.858972373285295,5788.458559927943,25.303778406889172,0.19384284740574964,0
1861,L49040,L,297.8,307.6,1607,30.3,62,0,0,0,0,0,0,43.412331074733636,diesel_gen,3,0.95,1,43.846454385480975,0.0,35.25254932592671,35.25254932592671,19.73090447346644,29596.356710199656,34.18021420947275,0.12922856493716642,0
1862,M16721,M,297.9,307.6,1609,30.3,64,0,0,0,0,0,0,43.50760371391378,brownout,1,0.75,0,45.682983899609475,21.47100243281645,0.0,21.47100243281645,3.654638711968758,5481.958067953137,25.098642494699146,0.12922856493716642,1
1863,L49042,L,297.9,307.7,1517,44.4,67,0,0,0,0,0,0,50.530918182748664,stable_grid,0,1.0,0,50.530918182748664,23.74953154589187,0.0,23.74953154589187,4.042473454619893,6063.71018192984,27.162653710975277,0.19384284740574964,0
1864,M16723,M,297.9,307.7,1517,39.5,69,0,0,0,0,0,0,47.85945021734943,stable_grid,0,1.0,0,47.85945021734943,22.493941602154234,0.0,22.493941602154234,3.828756017387955,5743.1340260819325,26.602848934562807,0.12922856493716642,1
1865,L49044,L,297.9,307.7,1546,37.6,72,0,0,0,0,0,0,47.324087678007885,diesel_gen,3,0.95,1,47.79732855478797,0.0,38.42905215804953,38.42905215804953,21.508797849654584,32263.196774481876,37.0567867055025,0.19384284740574964,0
1866,L49045,L,297.9,307.7,1567,34.7,74,0,0,0,0,0,0,45.998125237614936,brownout,1,0.75,0,48.298031499495686,22.70007480476297,0.0,22.70007480476297,3.863842519959655,5795.763779939482,27.537179475291943,0.12922856493716642,0
1867,M16726,M,298.1,307.9,1662,28.9,76,0,0,0,0,0,0,43.68131816703419,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.20424101127051,0.12922856493716642,1
1868,L49047,L,298.1,307.9,1502,41.8,79,0,0,0,0,0,0,49.41207639328013,stable_grid,0,1.0,0,49.41207639328013,23.22367590484166,0.0,23.22367590484166,3.9529661114624104,5929.449167193616,28.693003627584094,0.19384284740574964,0
1869,L49048,L,298.3,308.0,1361,56.9,81,0,0,0,0,0,0,55.116148290351546,stable_grid,0,1.0,0,55.116148290351546,25.904589696465226,0.0,25.904589696465226,4.409291863228124,6613.937794842186,30.879651126268158,0.12922856493716642,0
1870,M16729,M,298.3,308.1,1630,32.7,83,0,0,0,0,0,0,45.968378583543554,diesel_gen,3,0.95,1,46.42806236937899,0.0,37.32816214498071,37.32816214498071,20.892628066220546,31338.94209933082,38.346916324590836,0.12922856493716642,1
1871,L49050,L,298.3,308.0,1486,42.3,86,0,0,0,0,0,0,49.78822996370853,stable_grid,0,1.0,0,49.78822996370853,23.400468082943007,0.0,23.400468082943007,3.9830583970966824,5974.587595645024,29.92306881481599,0.19384284740574964,0
1872,L49051,L,298.3,308.1,1840,21.5,88,0,0,0,0,0,0,40.84934833788276,diesel_gen,3,0.95,1,41.257841821261586,0.0,33.17130482429432,33.17130482429432,18.566028819567713,27849.04322935157,37.442045237695076,0.12922856493716642,0
1873,L49052,L,298.3,308.1,1326,58.4,90,0,0,0,0,0,0,55.67096882058111,stable_grid,0,1.0,0,55.67096882058111,26.16535534567312,0.0,26.16535534567312,4.453677505646489,6680.516258469734,32.48450914848736,0.12922856493716642,0
1874,L49053,L,298.4,308.1,1367,57.8,92,0,0,0,0,0,0,56.412302284716496,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.74347857695954,0.12922856493716642,0
1875,L49054,L,298.4,308.1,1598,32.7,94,0,0,0,0,0,0,46.02884665432267,diesel_gen,3,0.95,1,46.489135120865896,0.0,37.37726463717618,37.37726463717618,20.920110804389655,31380.166206584483,40.10607333676688,0.12922856493716642,0
1876,L49055,L,298.3,308.0,1363,50.1,96,0,0,0,0,0,0,52.438967580693145,stable_grid,0,1.0,0,52.438967580693145,24.646314762925776,0.0,24.646314762925776,4.195117406455451,6292.676109683177,32.373309032485764,0.12922856493716642,0
1877,L49056,L,298.3,308.0,1242,62.0,98,0,0,0,0,0,0,56.00503755890725,diesel_gen,3,0.95,1,56.56508793449632,0.0,45.47833069933505,45.47833069933505,25.454289570523343,38181.434355785015,44.04252497724457,0.12922856493716642,0
1878,M16737,M,298.2,307.8,1566,33.8,100,0,0,0,0,0,0,46.55617076012652,stable_grid,0,1.0,0,46.55617076012652,21.881400257259465,0.0,21.881400257259465,3.7244936608101216,5586.740491215182,31.07667182612614,0.12922856493716642,1
1879,M16738,M,298.1,307.7,1424,47.7,103,0,0,0,0,0,0,52.69099853199033,stable_grid,0,1.0,0,52.69099853199033,24.764769310035454,0.0,24.764769310035454,4.215279882559226,6322.91982383884,33.56267274192619,0.19384284740574964,1
1880,M16739,M,298.2,307.7,1608,33.8,106,0,0,0,0,0,0,47.394389370186424,brownout,1,0.75,0,49.76410883869575,23.389131154187,0.0,23.389131154187,3.98112870709566,5971.69306064349,33.077214509166396,0.19384284740574964,1
1881,L49060,L,298.1,307.7,1705,29.1,109,0,0,0,0,0,0,45.61350158392293,stable_grid,0,1.0,0,45.61350158392293,21.438345744443776,0.0,21.438345744443776,3.6490801267138346,5473.620190070752,32.19048281392126,0.19384284740574964,0
1882,L49061,L,298.0,307.6,1548,45.8,111,0,0,0,0,0,0,54.362690748119505,brownout,1,0.75,0,57.080825285525485,26.827987884196975,0.0,26.827987884196975,4.566466022842039,6849.699034263058,36.26697816604741,0.12922856493716642,0
1883,M16742,M,298.0,307.6,1581,43.4,113,0,0,0,0,0,0,53.551481807459496,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.93791482240059,0.12922856493716642,1
1884,M16743,M,298.0,307.6,1472,46.7,116,0,0,0,0,0,0,53.78235485110268,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.503070777712544,0.19384284740574964,1
1885,M16744,M,298.0,307.6,1792,26.0,119,0,0,0,0,0,0,44.791503954657195,diesel_gen,3,0.95,1,45.23941899420377,0.0,36.37249287133983,36.37249287133983,20.357738547391694,30536.607821087542,43.64884376471725,0.19384284740574964,1
1886,L49065,L,298.0,307.6,1683,32.8,122,0,0,0,0,0,0,48.50296518494689,diesel_gen,3,0.95,1,48.987994836796354,0.0,39.38634784878427,39.38634784878427,22.04459767655836,33066.89651483754,45.35236054842373,0.19384284740574964,0
1887,L49066,L,297.9,307.6,1503,40.7,124,0,0,0,0,0,0,51.0994570586126,stable_grid,0,1.0,0,51.0994570586126,24.01674481754792,0.0,24.01674481754792,4.087956564689008,6131.934847033512,36.36094296973286,0.12922856493716642,0
1888,M16747,M,297.9,307.5,1642,32.4,126,0,0,0,0,0,0,47.85886186555837,stable_grid,0,1.0,0,47.85886186555837,22.49366507681243,0.0,22.49366507681243,3.8287089492446693,5743.063423867004,35.61451371359982,0.12922856493716642,1
1889,M16748,M,297.8,307.4,1902,24.3,129,0,0,0,0,0,0,45.04952063032344,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.122070059855986,0.19384284740574964,1
1890,H31303,H,297.7,307.4,1432,40.2,132,0,0,0,0,0,0,50.00667484815077,stable_grid,0,1.0,0,50.00667484815077,23.503137178630862,0.0,23.503137178630862,4.000533987852062,6000.800981778093,37.26742710592667,0.19384284740574964,2
1891,L49070,L,297.8,307.4,1512,40.8,137,0,0,0,0,0,0,52.04631861637889,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42.14010529755117,0.32307141234291603,0
1892,L49071,L,297.7,307.4,1764,29.0,139,0,0,0,0,0,0,47.60883117531182,diesel_gen,3,0.95,1,48.08491948706494,0.0,38.66027526760021,38.66027526760021,21.638213769179224,32457.320653768835,47.74397701933117,0.12922856493716642,0
1893,M16752,M,297.8,307.4,1438,43.6,141,0,0,0,0,0,0,52.71415981056202,diesel_gen,3,0.95,1,53.241301408667645,0.0,42.80600633256879,42.80600633256879,23.95858563390044,35937.87845085066,49.75102960188168,0.12922856493716642,1
1894,L49073,L,297.8,307.5,1631,29.9,144,0,0,0,0,0,0,46.80602767509831,brownout,1,0.75,0,49.14632905885323,23.098774657661018,0.0,23.098774657661018,3.9317063247082586,5897.559487062388,38.88254134094727,0.19384284740574964,0
1895,H31308,H,297.9,307.5,1880,23.3,146,0,0,0,0,0,0,44.72119197566483,voltage_spike,4,1.15,0,43.37955621639488,20.38839142170559,0.0,20.38839142170559,3.4703644973115906,5205.5467459673855,37.307744425364355,0.12922856493716642,2
1896,L49075,L,297.9,307.6,1344,54.3,151,0,0,0,0,0,0,57.87465046912927,diesel_gen,3,0.95,1,58.45339697382057,0.0,46.99653116695174,46.99653116695174,26.304028638219254,39456.04295732888,53.04117357257452,0.32307141234291603,0
1897,L49076,L,297.9,307.5,1574,35.8,153,0,0,0,0,0,0,50.60701026979583,diesel_gen,3,0.95,1,51.11308037249379,0.0,41.09491661948501,41.09491661948501,23.000886167622205,34501.32925143331,50.95039047491005,0.12922856493716642,0
1898,L49077,L,297.8,307.4,1418,41.2,155,0,0,0,0,0,0,51.6448188251191,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.82796647591572,0.12922856493716642,0
1899,L49078,L,297.8,307.5,1372,54.1,157,0,0,0,0,0,0,58.86364813135851,brownout,1,0.75,0,61.80683053792644,29.049210352825423,0.0,29.049210352825423,4.944546443034115,7416.8196645511725,45.08942618402893,0.12922856493716642,0
1900,L49079,L,297.8,307.5,1388,40.0,159,0,0,0,0,0,0,50.5659794267619,diesel_gen,3,0.95,1,51.07163922102952,0.0,41.06159793370774,41.06159793370774,22.982237649463286,34473.35647419493,51.88541796424141,0.12922856493716642,0
1901,H31314,H,297.9,307.6,1493,36.0,161,0,0,0,0,0,0,49.873339020721204,brownout,1,0.75,0,52.367005971757266,24.612492806725914,0.0,24.612492806725914,4.189360477740581,6284.040716610872,42.626391694042766,0.12922856493716642,2
1902,M16761,M,297.9,307.6,1505,40.1,166,0,0,0,0,0,0,53.17212075669434,stable_grid,0,1.0,0,53.17212075669434,24.99089675564634,0.0,24.99089675564634,4.253769660535547,6380.654490803321,43.680913504728075,0.32307141234291603,1
1903,L49082,L,298.0,307.6,1694,29.1,169,0,0,0,0,0,0,48.25437462770125,brownout,1,0.75,0,50.667093359086316,23.813533878770567,0.0,23.813533878770567,4.053367468726905,6080.051203090357,43.333789597968845,0.19384284740574964,0
1904,L49083,L,297.9,307.6,1968,20.4,171,0,0,0,0,0,0,44.11443981328126,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.394435559471916,0.12922856493716642,0
1905,M16764,M,298.0,307.6,1569,35.6,173,0,0,0,0,0,0,51.514040680115855,stable_grid,0,1.0,0,51.514040680115855,24.21159911965445,0.0,24.21159911965445,4.121123254409269,6181.684881613903,44.24392609360342,0.12922856493716642,1
1906,L49085,L,297.9,307.6,1687,29.1,176,0,0,0,0,0,0,48.5176346275369,diesel_gen,3,0.95,1,49.00281097381227,0.0,39.39826002294507,39.39826002294507,22.05126493821552,33076.89740732328,53.894768366325444,0.19384284740574964,0
1907,L49086,L,297.9,307.6,1430,52.4,178,0,0,0,0,0,0,60.79150317172719,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,52.06351523168557,0.12922856493716642,0
1908,L49087,L,297.9,307.6,1504,42.4,180,0,0,0,0,0,0,55.66968754222519,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.36430600956474,0.12922856493716642,0
1909,L49088,L,297.9,307.6,1977,20.2,182,0,0,0,0,0,0,44.47900995684137,stable_grid,0,1.0,0,44.47900995684137,20.90513467971544,0.0,20.90513467971544,3.5583207965473096,5337.481194820964,43.35996971279721,0.12922856493716642,0
1910,L49089,L,298.0,307.7,1435,45.6,184,0,0,0,0,0,0,56.738880673496894,brownout,1,0.75,0,59.57582470717174,28.000637612370717,0.0,28.000637612370717,4.766065976573739,7149.098964860609,48.6266240411688,0.12922856493716642,0
1911,H31324,H,298.0,307.7,1547,36.8,186,0,0,0,0,0,0,52.80131494412481,brownout,1,0.75,0,55.441380691331055,26.057448924925595,0.0,26.057448924925595,4.435310455306484,6652.965682959727,47.58708972276578,0.12922856493716642,2
1912,M16771,M,298.1,307.8,1316,57.2,191,0,0,0,0,0,0,62.01180374454097,brownout,1,0.75,0,65.11239393176803,30.60282514793097,0.0,30.60282514793097,5.2089915145414425,7813.487271812164,51.5488589925659,0.32307141234291603,1
1913,M16772,M,298.0,307.7,1621,34.9,194,0,0,0,0,0,0,53.12887120786041,diesel_gen,3,0.95,1,53.66015991993902,0.0,43.142768575630974,43.142768575630974,24.14707196397256,36220.60794595884,58.26782558685082,0.19384284740574964,1
1914,M16773,M,298.0,307.8,1492,40.2,197,0,0,0,0,0,0,54.994024405311116,stable_grid,0,1.0,0,54.994024405311116,25.847191470496224,0.0,25.847191470496224,4.399521952424889,6599.2829286373335,49.17952600890926,0.19384284740574964,1
1915,L49094,L,298.0,307.7,1643,32.3,200,0,0,0,0,0,0,51.77678595704796,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.994519540816356,0.19384284740574964,0
1916,L49095,L,298.0,307.7,1492,38.7,202,0,0,0,0,0,0,54.22190806962929,diesel_gen,3,0.95,1,54.764127150325585,0.0,44.03035822886177,44.03035822886177,24.643857217646513,36965.78582646977,59.89465343804133,0.12922856493716642,0
1917,L49096,L,298.0,307.7,1387,50.8,204,0,0,0,0,0,0,60.711092740469304,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,56.14254597294003,0.12922856493716642,0
1918,M16777,M,298.1,307.9,1463,47.3,206,0,0,0,0,0,0,60.242136419591766,stable_grid,0,1.0,0,60.242136419591766,28.31380411720813,0.0,28.31380411720813,4.819370913567341,7229.0563703510115,52.3233774913376,0.12922856493716642,1
1919,M16778,M,298.1,307.9,1496,40.0,0,0,0,0,0,0,0,44.962708661421416,stable_grid,0,1.0,0,44.962708661421416,21.132473070868066,0.0,21.132473070868066,3.5970166929137135,5395.52503937057,14.743877472423186,0.0,1
1920,L49099,L,298.2,308.0,1658,30.0,3,0,0,0,0,0,0,41.772602878617676,diesel_gen,3,0.95,1,42.19032890740385,0.0,33.9210244415527,33.9210244415527,18.985648008331733,28478.4720124976,24.309085128814463,0.19384284740574964,0
1921,L49100,L,298.1,307.9,2161,17.5,5,0,0,0,0,0,0,37.920488913201666,brownout,1,0.75,0,39.81651335886175,18.71376127866502,0.0,18.71376127866502,3.18532106870894,4777.98160306341,13.846884586981338,0.12922856493716642,0
1922,L49101,L,298.1,307.9,1665,32.0,7,0,0,0,0,0,0,43.06739495819181,stable_grid,0,1.0,0,43.06739495819181,20.24167563035015,0.0,20.24167563035015,3.445391596655345,5168.0873949830175,15.229097961404781,0.12922856493716642,0
1923,L49102,L,298.0,307.8,1716,26.6,9,0,0,0,0,0,0,40.60917834329155,stable_grid,0,1.0,0,40.60917834329155,19.08631382134703,0.0,19.08631382134703,3.248734267463324,4873.1014011949865,14.739221173678708,0.12922856493716642,0
1924,L49103,L,298.0,307.7,1529,34.1,11,0,0,0,0,0,0,42.826253652964674,brownout,1,0.75,0,44.96756633561291,21.134756177738065,0.0,21.134756177738065,3.5974053068490326,5396.107960273549,16.484600803968746,0.12922856493716642,0
1925,L49104,L,297.9,307.7,1353,50.7,13,0,0,0,0,0,0,48.38506402623243,diesel_gen,3,0.95,1,48.86891466649475,0.0,39.29060739186178,39.29060739186178,21.99101159992264,32986.51739988396,28.08011097645889,0.12922856493716642,0
1926,L49105,L,297.9,307.7,1537,37.7,15,0,0,0,0,0,0,44.907397444572304,stable_grid,0,1.0,0,44.907397444572304,21.106476798948982,0.0,21.106476798948982,3.5925917955657845,5388.887693348676,17.097281681777382,0.12922856493716642,0
1927,L49106,L,298.0,307.7,1606,30.8,17,0,0,0,0,0,0,42.132448876809164,diesel_gen,3,0.95,1,42.55377336557726,0.0,34.21323378592412,34.21323378592412,19.149198014509768,28723.79702176465,26.641702194632746,0.12922856493716642,0
1928,H31341,H,298.0,307.8,1314,47.8,19,0,0,0,0,0,0,46.70282897556942,diesel_gen,3,0.95,1,47.16985726532511,0.0,37.924565241321396,37.924565241321396,21.2264357693963,31839.65365409445,28.47158378215254,0.12922856493716642,2
1929,L49108,L,298.0,307.8,1623,29.9,24,0,0,0,0,0,0,42.04416780060536,diesel_gen,3,0.95,1,42.464609478611415,0.0,34.14154602080358,34.14154602080358,19.10907426537514,28663.61139806271,27.719183523332863,0.32307141234291603,0
1930,M16789,M,298.0,307.8,1483,50.9,26,0,0,0,0,0,0,51.33639445882906,voltage_spike,4,1.15,0,49.796302625064186,23.404262233780166,0.0,23.404262233780166,3.983704210005135,5975.556315007702,20.43954994124612,0.12922856493716642,1
1931,M16790,M,298.1,307.9,1569,37.0,29,0,0,0,0,0,0,45.48844822566603,brownout,1,0.75,0,47.76287063694934,22.448549199366187,0.0,22.448549199366187,3.821029650955947,5731.544476433921,20.247068518027703,0.19384284740574964,1
1932,M16791,M,298.2,308.0,1969,21.7,32,0,0,0,0,0,0,40.29947880422572,brownout,1,0.75,0,42.31445274443701,19.887792789885395,0.0,19.887792789885395,3.385156219554961,5077.734329332442,18.934767243126515,0.19384284740574964,1
1933,M16792,M,298.1,308.0,1686,29.3,35,0,0,0,0,0,0,42.713029574897845,stable_grid,0,1.0,0,42.713029574897845,20.075123900201987,0.0,20.075123900201987,3.417042365991828,5125.563548987742,19.539774251998463,0.19384284740574964,1
1934,L49113,L,298.1,308.0,1638,35.1,38,0,0,0,0,0,0,45.65345606416007,brownout,1,0.75,0,47.936128867368076,22.529980567662996,0.0,22.529980567662996,3.834890309389446,5752.335464084169,21.72680712542541,0.19384284740574964,0
1935,L49114,L,298.1,307.9,1698,33.3,40,0,0,0,0,0,0,45.39957133284283,brownout,1,0.75,0,47.66954989948498,22.404688452757938,0.0,22.404688452757938,3.813563991958798,5720.345987938197,21.95559782668218,0.12922856493716642,0
1936,M16795,M,298.1,307.9,1377,55.1,42,0,0,0,0,0,0,52.30918357464622,stable_grid,0,1.0,0,52.30918357464622,24.58531628008372,0.0,24.58531628008372,4.184734685971698,6277.102028957547,23.79320170259462,0.12922856493716642,1
1937,M16796,M,298.1,308.0,2129,18.4,45,0,0,0,0,0,0,39.42518563176838,diesel_gen,3,0.95,1,39.819437488086066,0.0,32.0148277404212,32.0148277404212,17.91874686963873,26878.120304458098,30.17195412025631,0.19384284740574964,1
1938,L49117,L,298.2,308.0,1411,42.4,48,0,0,0,0,0,0,46.89511869418524,diesel_gen,3,0.95,1,47.364069881127094,0.0,38.08071218442618,38.08071218442618,21.313831446507194,31970.74716976079,33.12024895058042,0.19384284740574964,0
1939,L49118,L,298.1,307.9,1517,40.8,50,0,0,0,0,0,0,47.72352373412426,brownout,1,0.75,0,50.10969992083047,23.55155896279032,0.0,23.55155896279032,4.008775993666438,6013.163990499657,24.33678353674442,0.12922856493716642,0
1940,M16799,M,298.1,307.9,1303,53.9,52,0,0,0,0,0,0,50.819129504335166,stable_grid,0,1.0,0,50.819129504335166,23.884990867037526,0.0,23.884990867037526,4.065530360346814,6098.29554052022,24.885620581340063,0.12922856493716642,1
1941,L49120,L,298.1,307.9,1578,35.6,55,0,0,0,0,0,0,45.8751061489927,diesel_gen,3,0.95,1,46.33385721048263,0.0,37.25242119722803,37.25242119722803,20.85023574471718,31275.353617075772,33.88914771441305,0.19384284740574964,0
1942,L49121,L,298.1,307.9,1425,58.2,57,0,0,0,0,0,0,55.70197942626757,diesel_gen,3,0.95,1,56.25899922053025,0.0,45.232235373306324,45.232235373306324,25.316549649238613,37974.82447385792,37.4599409285359,0.12922856493716642,0
1943,L49122,L,298.1,308.0,1456,42.4,59,0,0,0,0,0,0,48.07265286955398,stable_grid,0,1.0,0,48.07265286955398,22.594146848690368,0.0,22.594146848690368,3.8458122295643182,5768.718344346477,25.091733286438682,0.12922856493716642,0
1944,L49123,L,298.1,308.0,1704,30.9,61,0,0,0,0,0,0,44.830505760334276,brownout,1,0.75,0,47.07203104835099,22.123854592724964,0.0,22.123854592724964,3.7657624838680794,5648.643725802119,25.079821454172546,0.12922856493716642,0
1945,L49124,L,298.1,308.1,1791,27.3,63,0,0,0,0,0,0,43.52338396537052,stable_grid,0,1.0,0,43.52338396537052,20.45599046372414,0.0,20.45599046372414,3.4818707172296417,5222.806075844463,24.232377836239777,0.12922856493716642,0
1946,L49125,L,298.1,308.1,1616,32.8,65,0,0,0,0,0,0,45.11815939751971,stable_grid,0,1.0,0,45.11815939751971,21.205534916834264,0.0,21.205534916834264,3.609452751801577,5414.179127702366,25.071531703414507,0.12922856493716642,0
1947,L49126,L,298.2,308.1,1622,34.9,67,0,0,0,0,0,0,46.53715044246799,diesel_gen,3,0.95,1,47.00252194689267,0.0,37.79002764530171,37.79002764530171,21.151134876101704,31726.702314152557,36.005645084841156,0.12922856493716642,0
1948,L49127,L,298.2,308.1,1462,49.9,69,0,0,0,0,0,0,52.72254800372487,stable_grid,0,1.0,0,52.72254800372487,24.779597561750688,0.0,24.779597561750688,4.217803840297989,6326.705760446984,28.197524167290773,0.12922856493716642,0
1949,L49128,L,298.1,308.1,1410,45.8,71,0,0,0,0,0,0,49.6957074353047,brownout,1,0.75,0,52.18049280706993,24.524831619322867,0.0,24.524831619322867,4.174439424565595,6261.659136848392,28.33598250458429,0.12922856493716642,0
1950,M16809,M,298.1,308.0,1543,41.9,73,0,0,0,0,0,0,49.82252405346158,brownout,1,0.75,0,52.31365025613466,24.587415620383286,0.0,24.587415620383286,4.185092020490773,6277.638030736159,28.69585215833756,0.12922856493716642,1
